70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL",10.0
"RESLN",1.000
"AVG",   1
"SMPLAUTO",      1
"SMPL",        501
"SMPLINTVL",0.2000
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM",10011
"FREQPARM",10011




"[TRACE DATA]"
1500.0000, -89.623
1500.2000, -89.801
1500.4000, -89.183
1500.6000,-103.966
1500.8000, -87.955
1501.0000,-101.919
1501.2000,-210.000
1501.4000, -86.854
1501.6000,-210.000
1501.8000,-210.000
1502.0000, -86.983
1502.2000, -86.308
1502.4000, -86.264
1502.6000, -94.699
1502.8000, -87.445
1503.0000,-210.000
1503.2000, -93.836
1503.4000, -88.249
1503.6000,-210.000
1503.8000, -94.700
1504.0000,-210.000
1504.2000, -95.922
1504.4000,-210.000
1504.6000, -94.253
1504.8000,-210.000
1505.0000, -95.811
1505.2000,-210.000
1505.4000, -85.878
1505.6000, -87.187
1505.8000, -77.361
1506.0000, -75.046
1506.2000, -80.172
1506.4000, -65.735
1506.6000, -72.317
1506.8000, -62.983
1507.0000, -62.174
1507.2000, -65.158
1507.4000, -61.802
1507.6000, -70.115
1507.8000, -58.090
1508.0000, -63.855
1508.2000, -64.534
1508.4000, -68.100
1508.6000, -65.755
1508.8000, -65.737
1509.0000, -94.949
1509.2000, -92.505
1509.4000, -61.582
1509.6000, -69.262
1509.8000, -86.329
1510.0000, -65.415
1510.2000, -63.469
1510.4000, -81.256
1510.6000, -78.770
1510.8000, -61.517
1511.0000, -75.891
1511.2000, -91.212
1511.4000, -62.013
1511.6000, -68.967
1511.8000, -85.185
1512.0000, -65.661
1512.2000, -63.102
1512.4000, -83.544
1512.6000, -74.327
1512.8000, -61.536
1513.0000, -75.394
1513.2000, -92.331
1513.4000, -61.975
1513.6000, -68.514
1513.8000, -86.704
1514.0000, -65.421
1514.2000, -63.068
1514.4000, -80.398
1514.6000, -70.377
1514.8000, -61.758
1515.0000, -74.988
1515.2000, -88.134
1515.4000, -61.852
1515.6000, -68.488
1515.8000, -84.123
1516.0000, -65.116
1516.2000, -63.181
1516.4000, -80.450
1516.6000, -68.156
1516.8000, -62.094
1517.0000, -75.507
1517.2000, -87.575
1517.4000, -61.710
1517.6000, -69.060
1517.8000, -84.417
1518.0000, -64.427
1518.2000, -63.528
1518.4000, -80.894
1518.6000, -66.441
1518.8000, -62.516
1519.0000, -76.118
1519.2000, -90.853
1519.4000, -61.496
1519.6000, -70.037
1519.8000, -86.584
1520.0000, -63.402
1520.2000, -64.391
1520.4000, -80.223
1520.6000, -65.340
1520.8000, -62.889
1521.0000, -77.863
1521.2000, -69.331
1521.4000, -61.965
1521.6000, -71.194
1521.8000, -84.050
1522.0000, -62.467
1522.2000, -65.677
1522.4000, -81.257
1522.6000, -64.694
1522.8000, -63.184
1523.0000, -77.500
1523.2000, -66.088
1523.4000, -62.631
1523.6000, -73.059
1523.8000, -76.825
1524.0000, -61.845
1524.2000, -67.956
1524.4000, -85.268
1524.6000, -64.364
1524.8000, -63.415
1525.0000, -79.360
1525.2000, -64.907
1525.4000, -63.179
1525.6000, -75.211
1525.8000, -66.776
1526.0000, -62.723
1526.2000, -70.753
1526.4000, -90.346
1526.6000, -62.638
1526.8000, -65.639
1527.0000, -83.809
1527.2000, -64.578
1527.4000, -63.464
1527.6000, -77.053
1527.8000, -65.132
1528.0000, -63.291
1528.2000, -73.367
1528.4000, -67.233
1528.6000, -63.046
1528.8000, -69.279
1529.0000, -82.970
1529.2000, -63.567
1529.4000, -64.448
1529.6000, -81.093
1529.8000, -64.597
1530.0000, -63.561
1530.2000, -78.554
1530.4000, -65.203
1530.6000, -63.532
1530.8000, -73.225
1531.0000, -66.903
1531.2000, -63.583
1531.4000, -68.200
1531.6000, -84.045
1531.8000, -64.156
1532.0000, -63.985
1532.2000, -82.124
1532.4000, -64.627
1532.6000, -63.728
1532.8000, -78.277
1533.0000, -65.085
1533.2000, -63.802
1533.4000, -73.326
1533.6000, -66.267
1533.8000, -64.077
1534.0000, -68.434
1534.2000, -71.318
1534.4000, -64.889
1534.6000, -64.299
1534.8000, -83.314
1535.0000, -64.675
1535.2000, -63.890
1535.4000, -78.843
1535.6000, -64.908
1535.8000, -64.038
1536.0000, -74.011
1536.2000, -65.545
1536.4000, -64.484
1536.6000, -69.504
1536.8000, -67.312
1537.0000, -65.810
1537.2000, -65.302
1537.4000, -79.379
1537.6000, -64.825
1537.8000, -64.006
1538.0000, -79.740
1538.2000, -64.836
1538.4000, -64.155
1538.6000, -76.151
1538.8000, -65.132
1539.0000, -64.557
1539.2000, -71.798
1539.4000, -65.824
1539.6000, -65.579
1539.8000, -67.332
1540.0000, -67.786
1540.2000, -67.469
1540.4000, -64.273
1540.6000, -79.190
1540.8000, -64.950
1541.0000, -64.268
1541.2000, -78.880
1541.4000, -64.989
1541.6000, -64.356
1541.8000, -74.612
1542.0000, -65.176
1542.2000, -64.937
1542.4000, -70.729
1542.6000, -65.709
1542.8000, -66.511
1543.0000, -66.769
1543.2000, -66.751
1543.4000, -69.341
1543.6000, -64.203
1543.8000, -70.807
1544.0000, -66.100
1544.2000, -64.300
1544.4000, -78.418
1544.6000, -65.042
1544.8000, -64.406
1545.0000, -74.862
1545.2000, -65.173
1545.4000, -64.998
1545.6000, -71.196
1545.8000, -65.223
1546.0000, -66.328
1546.2000, -67.588
1546.4000, -65.729
1546.6000, -70.169
1546.8000, -64.564
1547.0000, -67.010
1547.2000, -68.814
1547.4000, -64.225
1547.6000, -70.863
1547.8000, -66.046
1548.0000, -64.365
1548.2000, -77.401
1548.4000, -64.871
1548.6000, -64.633
1548.8000, -73.265
1549.0000, -64.791
1549.2000, -65.297
1549.4000, -69.792
1549.6000, -64.953
1549.8000, -67.458
1550.0000, -66.492
1550.2000, -65.263
1550.4000, -72.792
1550.6000, -64.333
1550.8000, -65.879
1551.0000, -70.633
1551.2000, -64.238
1551.4000, -67.185
1551.6000, -67.992
1551.8000, -64.316
1552.0000, -70.490
1552.2000, -65.641
1552.4000, -64.550
1552.6000, -74.757
1552.8000, -64.662
1553.0000, -65.031
1553.2000, -70.925
1553.4000, -64.718
1553.6000, -66.201
1553.8000, -67.894
1554.0000, -64.760
1554.2000, -69.816
1554.4000, -65.118
1554.6000, -64.884
1554.8000, -74.881
1555.0000, -64.026
1555.2000, -65.306
1555.4000, -72.268
1555.6000, -64.087
1555.8000, -65.909
1556.0000, -69.710
1556.2000, -64.291
1556.4000, -67.047
1556.6000, -67.613
1556.8000, -64.462
1557.0000, -69.327
1557.2000, -65.716
1557.4000, -64.767
1557.6000, -71.220
1557.8000, -64.561
1558.0000, -65.617
1558.2000, -68.832
1558.4000, -64.585
1558.6000, -67.680
1558.8000, -66.374
1559.0000, -64.641
1559.2000, -74.032
1559.4000, -64.398
1559.6000, -64.682
1559.8000, -76.925
1560.0000, -64.194
1560.2000, -64.790
1560.4000, -75.173
1560.6000, -64.269
1560.8000, -64.997
1561.0000, -73.141
1561.2000, -64.276
1561.4000, -65.228
1561.6000, -71.065
1561.8000, -64.388
1562.0000, -65.638
1562.2000, -69.399
1562.4000, -64.783
1562.6000, -66.228
1562.8000, -67.807
1563.0000, -65.147
1563.2000, -66.983
1563.4000, -66.284
1563.6000, -65.972
1563.8000, -67.728
1564.0000, -65.006
1564.2000, -67.188
1564.4000, -67.115
1564.6000, -64.482
1564.8000, -70.675
1565.0000, -65.282
1565.2000, -64.654
1565.4000, -80.233
1565.6000, -64.296
1565.8000, -64.547
1566.0000, -80.863
1566.2000, -64.267
1566.4000, -64.644
1566.6000, -79.396
1566.8000, -64.284
1567.0000, -64.738
1567.2000, -78.298
1567.4000, -64.365
1567.6000, -64.728
1567.8000, -76.753
1568.0000, -64.538
1568.2000, -64.822
1568.4000, -76.313
1568.6000, -64.653
1568.8000, -64.916
1569.0000, -74.828
1569.2000, -64.828
1569.4000, -64.920
1569.6000, -73.744
1569.8000, -64.977
1570.0000, -64.916
1570.2000, -72.457
1570.4000, -65.394
1570.6000, -64.971
1570.8000, -71.333
1571.0000, -65.817
1571.2000, -64.905
1571.4000, -70.908
1571.6000, -66.273
1571.8000, -64.794
1572.0000, -69.854
1572.2000, -67.030
1572.4000, -64.676
1572.6000, -69.315
1572.8000, -68.170
1573.0000, -64.476
1573.2000, -68.523
1573.4000, -69.654
1573.6000, -64.202
1573.8000, -67.972
1574.0000, -71.636
1574.2000, -64.048
1574.4000, -67.500
1574.6000, -75.709
1574.8000, -63.882
1575.0000, -67.210
1575.2000, -92.163
1575.4000, -63.898
1575.6000, -66.967
1575.8000, -84.240
1576.0000, -64.080
1576.2000, -66.699
1576.4000, -97.510
1576.6000, -64.278
1576.8000, -66.488
1577.0000, -86.438
1577.2000, -64.465
1577.4000, -66.239
1577.6000, -85.024
1577.8000, -64.632
1578.0000, -66.287
1578.2000, -92.219
1578.4000, -64.781
1578.6000, -66.271
1578.8000, -86.631
1579.0000, -64.919
1579.2000, -66.237
1579.4000, -86.294
1579.6000, -64.911
1579.8000, -66.520
1580.0000, -84.909
1580.2000, -64.874
1580.4000, -66.677
1580.6000, -86.277
1580.8000, -65.032
1581.0000, -66.653
1581.2000, -82.107
1581.4000, -64.975
1581.6000, -66.911
1581.8000, -84.947
1582.0000, -64.951
1582.2000, -67.270
1582.4000, -87.437
1582.6000, -64.822
1582.8000, -67.492
1583.0000, -86.615
1583.2000, -64.925
1583.4000, -67.945
1583.6000, -84.492
1583.8000, -64.683
1584.0000, -68.488
1584.2000, -91.016
1584.4000, -64.554
1584.6000, -68.981
1584.8000, -83.326
1585.0000, -64.476
1585.2000, -69.628
1585.4000, -83.893
1585.6000, -64.494
1585.8000, -70.345
1586.0000, -91.956
1586.2000, -64.368
1586.4000, -71.138
1586.6000, -85.756
1586.8000, -64.302
1587.0000, -71.979
1587.2000, -88.585
1587.4000, -64.172
1587.6000, -72.768
1587.8000, -86.995
1588.0000, -64.186
1588.2000, -73.540
1588.4000, -87.340
1588.6000, -64.240
1588.8000, -74.551
1589.0000, -84.286
1589.2000, -64.248
1589.4000, -75.523
1589.6000, -82.380
1589.8000, -64.389
1590.0000, -75.988
1590.2000, -74.428
1590.4000, -64.854
1590.6000, -77.226
1590.8000, -71.562
1591.0000, -65.367
1591.2000, -78.680
1591.4000, -70.511
1591.6000, -65.876
1591.8000, -81.455
1592.0000, -69.641
1592.2000, -66.378
1592.4000, -82.526
1592.6000, -69.000
1592.8000, -66.821
1593.0000, -84.272
1593.2000, -68.700
1593.4000, -67.241
1593.6000, -86.641
1593.8000, -68.221
1594.0000, -69.546
1594.2000,-210.000
1594.4000, -70.279
1594.6000, -79.076
1594.8000,-210.000
1595.0000, -83.542
1595.2000,-210.000
1595.4000,-210.000
1595.6000, -87.593
1595.8000,-210.000
1596.0000, -86.391
1596.2000, -88.307
1596.4000, -85.509
1596.6000, -90.822
1596.8000, -86.761
1597.0000, -89.661
1597.2000,-210.000
